Date,Close,High,Low,Open,Volume,Ticker
2018-01-02,40.26708221435547,40.27643451563853,39.56580942615581,39.77619340273042,102223600,AAPL
2018-01-03,40.26005935668945,40.802378551359595,40.196947390215975,40.330187330739136,118071600,AAPL
2018-01-04,40.44706726074219,40.5499211500562,40.224998308918046,40.33252478094121,89738400,AAPL
2018-01-05,40.907569885253906,40.9940590344742,40.451743391332485,40.54290869011677,94640000,AAPL
2018-01-08,40.75563430786133,41.05016756597909,40.65745298829791,40.75563430786133,82271200,AAPL
2018-01-09,40.75096130371094,40.921603346574265,40.53590474782042,40.80238825912582,86336000,AAPL
2018-01-10,40.741607666015625,40.74394752463994,40.44006195266457,40.47746402207704,95839600,AAPL
2018-01-11,40.973018646240234,41.02210929584681,40.788351771134415,40.8117253834916,74670800,AAPL
2018-01-12,41.3961296081543,41.459245154422774,41.0595181171993,41.18340935111223,101672400,AAPL
2018-01-16,41.18574142456055,41.93376483703263,41.17405283422285,41.58546481936825,118263600,AAPL
2018-01-17,41.86598205566406,41.90104426428869,40.923939337469655,41.176394373281866,137547200,AAPL
2018-01-18,41.90337371826172,42.09973275509077,41.667279896046836,41.92908718934309,124773600,AAPL
2018-01-19,41.716373443603516,41.97818075507873,41.47092730566695,41.75143564894141,129700400,AAPL
2018-01-22,41.375083923339844,41.557414516297534,41.2815823355666,41.44521189759825,108434400,AAPL
2018-01-23,41.38443374633789,41.945453988337626,41.333010368506855,41.44521299016399,130756400,AAPL
2018-01-24,40.72523880004883,41.44521244943131,40.486805111138345,41.43352385908979,204420400,AAPL
2018-01-25,39.99824905395508,40.89587706717088,39.86266926547092,40.79302318853761,166116000,AAPL
2018-01-26,40.091758728027344,40.206301219057266,39.75281097181956,40.206301219057266,156572000,AAPL
2018-01-29,39.26192855834961,39.776194571434615,39.053884434411934,39.776194571434615,202561600,AAPL
2018-01-30,39.03050231933594,39.124003921961055,38.49987162895176,38.693890842913504,184192800,AAPL
2018-01-31,39.13801956176758,39.37411693794769,38.92062678192371,39.00711592226718,129915600,AAPL
2018-02-01,39.2198486328125,39.416204154709504,38.9814148894474,39.077256358536815,188923200,AAPL
2018-02-02,37.51808166503906,38.990754742832486,37.42458008451683,38.803748014931365,346375200,AAPL
2018-02-05,36.58072280883789,38.30819107991556,36.46618031736213,37.19083019912959,290954000,AAPL
2018-02-06,38.10948944091797,38.270782705665994,35.99865925194776,36.19267842788692,272975200,AAPL
2018-02-07,37.2936897277832,38.19599429823236,37.18382692611816,38.12353000555916,206434400,AAPL
2018-02-08,36.26748275756836,37.634965863191155,36.23943299272922,37.46899643189285,217562000,AAPL
2018-02-09,36.711082458496094,37.05845311203358,35.2629186182967,36.86599229990847,282690400,AAPL
2018-02-12,38.18975830078125,38.46671505344137,36.969260475488554,37.201625228363696,243278000,AAPL
2018-02-13,38.57234573364258,38.66857795561748,37.94097353876356,38.011387447072025,130196800,AAPL
2018-02-14,39.28351593017578,39.32341630642415,38.22966752219258,38.26721850010876,162579600,AAPL
2018-02-15,40.60260009765625,40.62606901581881,39.666103234935505,39.85152308844231,204588800,AAPL
2018-02-16,40.471153259277344,41.032115117639805,40.31624696133215,40.454725377080166,160704400,AAPL
2018-02-20,40.335018157958984,40.900667983713674,40.23409073734247,40.381959561813375,135722000,AAPL
2018-02-21,40.151939392089844,40.867803773727466,40.13785374935215,40.56502871075081,149886400,AAPL
2018-02-22,40.487579345703125,40.82790900653201,40.30215954364588,40.32328263855121,123967600,AAPL
2018-02-23,41.191715240478516,41.22692040214116,40.73168083348682,40.76219436119442,135249600,AAPL
2018-02-26,42.00615692138672,42.10473494491624,41.35835694616437,41.391216287340875,152648800,AAPL
2018-02-27,41.87002182006836,42.36056609144427,41.816039387401,42.036667914040706,155712400,AAPL
2018-02-28,41.80665969848633,42.39343632161307,41.79023181536693,42.07422969537611,151128400,AAPL
2018-03-01,41.07435607910156,42.19627249006448,40.52513412020834,41.90523004911441,195208000,AAPL
2018-03-02,41.358360290527344,41.37948338697755,40.47584605945342,40.55799620973738,153816000,AAPL
2018-03-05,41.50152587890625,41.71745917963857,40.96169083637588,41.12364170727491,113605600,AAPL
2018-03-06,41.46630859375,41.83715165813126,41.33956648431768,41.75735093806652,95154000,AAPL
2018-03-07,41.08138656616211,41.27385093288928,40.90300784056516,41.06026347656485,126814000,AAPL
2018-03-08,41.529701232910156,41.57194742905669,41.090793481964944,41.187022122543205,95096400,AAPL
2018-03-09,42.243221282958984,42.24791649869535,41.63532156620826,41.76910835419292,128740800,AAPL
2018-03-12,42.651615142822266,42.80887083210406,42.29720338770059,42.31597708610445,128828400,AAPL
2018-03-13,42.240882873535156,43.069411316990255,42.06954507381295,42.85582373103191,126774000,AAPL
2018-03-14,41.88176727294922,42.369965835063375,41.73389842335402,42.3230244232332,117473600,AAPL
2018-03-15,41.93105697631836,42.30424963868147,41.79492794839765,41.89585181071824,90975200,AAPL
2018-03-16,41.783180236816406,42.04135973699052,41.689293851971776,41.931045473172695,157618800,AAPL
2018-03-19,41.144771575927734,41.65409318133053,40.759846310114575,41.61888802159753,133787200,AAPL
2018-03-20,41.13068771362305,41.49683568443578,41.06027381583607,41.13068771362305,78597600,AAPL
2018-03-21,40.19889450073242,41.09548733194154,40.19654510210862,41.08375108302355,148219600,AAPL
2018-03-22,39.630889892578125,40.529828421739076,39.57221223717389,39.900805674877645,165963200,AAPL
2018-03-23,38.713172912597656,39.88203087822492,38.713172912597656,39.5229238913069,164115200,AAPL
2018-03-26,40.550968170166016,40.628423130033305,39.06524902667748,39.44782860927624,150164800,AAPL
2018-03-27,39.51118469238281,41.10956343270425,39.17789604359712,40.76453853670361,163690400,AAPL
2018-03-28,39.07462692260742,39.90550460608626,38.77185176834323,39.25535512087376,166674000,AAPL
2018-03-29,39.3797492980957,40.31155078767656,39.17320279721128,39.38679033049858,153594000,AAPL
2018-04-02,39.121559143066406,39.65200736477822,38.60285074845011,39.11217229534909,150347200,AAPL
2018-04-03,39.52293395996094,39.60742995378505,38.69910070622657,39.34690093794411,121112000,AAPL
2018-04-04,40.278682708740234,40.37256550802131,38.67326320379897,38.69908151081114,138422000,AAPL
2018-04-05,40.5579833984375,40.893617762904796,40.38899151741661,40.50634679138119,107732800,AAPL
2018-04-06,39.520572662353516,40.482883990273784,39.47832289128992,40.128472267405044,140021200,AAPL
2018-04-09,39.91253662109375,40.62605524022441,39.865595219285055,39.87263625048639,116070800,AAPL
2018-04-10,40.66360855102539,40.83964148847571,40.25990606129403,40.60493090520861,113634400,AAPL
2018-04-11,40.47350311279297,40.82087385529702,40.29981595084088,40.42421230284707,89726400,AAPL
2018-04-12,40.87250900268555,41.07436028792793,40.61432587688714,40.70117124541933,91557200,AAPL
2018-04-13,41.010986328125,41.27151526401716,40.804443414359966,41.0227225756048,100497200,AAPL
2018-04-16,41.26683044433594,41.35367224350645,41.03446559890611,41.08140701517665,86313600,AAPL
2018-04-17,41.83481979370117,41.99911650197846,41.40529895401935,41.42407623230813,106421600,AAPL
2018-04-18,41.740936279296875,41.97095526813903,41.515616087100334,41.733895247128224,83018000,AAPL
2018-04-19,40.5579833984375,41.16588285803831,40.525124064983366,40.78330351886619,139235200,AAPL
2018-04-20,38.896244049072266,40.1871524529709,38.82817596401007,40.04163301530664,261964400,AAPL
2018-04-23,38.7835807800293,39.17789286841588,38.513661441560345,39.156769773980784,146062000,AAPL
2018-04-24,38.24373245239258,39.03940096674718,37.84003007411372,38.88449116502193,134768000,AAPL
2018-04-25,38.41039276123047,38.825831574734394,38.11935387520056,38.16864110139597,113528400,AAPL
2018-04-26,38.5441780090332,38.89858975322706,38.34467255099439,38.52070551465223,111852000,AAPL
2018-04-27,38.098236083984375,38.57000322169767,37.70157449520931,38.49254827406108,142623200,AAPL
2018-04-30,38.78828811645508,39.25770950585069,37.985577970356694,38.05364607740361,169709600,AAPL
2018-05-01,39.6895751953125,39.71304411315623,38.79063291154478,39.05820292848709,214277600,AAPL
2018-05-02,41.442848205566406,41.71980496672397,40.792698905965494,41.1283333112394,266157600,AAPL
2018-05-03,41.5179557800293,41.661129382006536,40.94291555554344,41.28089937538475,136272800,AAPL
2018-05-04,43.1468620300293,43.245440079683036,41.818398804951755,41.837176087943014,224805200,AAPL
2018-05-07,43.459014892578125,44.04813720028736,43.36278268851024,43.463706525898886,169805600,AAPL
2018-05-08,43.667903900146484,43.70780426877287,43.109291576578705,43.419111259653036,113611200,AAPL
2018-05-09,43.97538375854492,43.98477060792433,43.47310315384662,43.78526872136192,92844800,AAPL
2018-05-10,44.60439682006836,44.68185174084153,44.04343867998312,44.06456535393887,111957200,AAPL
2018-05-11,44.43476867675781,44.781124079827364,44.1661668942968,44.646824986202176,104848800,AAPL
2018-05-14,44.33108901977539,44.65623981059255,44.26276205405801,44.53371864959899,83115200,AAPL
2018-05-15,43.92817687988281,44.07661587132766,43.61245281112909,44.008285328036614,94780800,AAPL
2018-05-16,44.33816146850586,44.404137173242404,43.82452095930741,43.84101578429413,76732400,AAPL
2018-05-17,44.05776596069336,44.51014751846301,43.90932697002195,44.29573644198409,69176000,AAPL
2018-05-18,43.897560119628906,44.25098366663279,43.85515101968935,44.10490308433846,73190800,AAPL
2018-05-21,44.208580017089844,44.594989665645436,44.038936405996104,44.29575668563138,73603200,AAPL
2018-05-22,44.09783935546875,44.50309868458647,44.008304230716284,44.385290823685054,60962800,AAPL
2018-05-23,44.38056945800781,44.41355550927262,43.767967254278695,43.90698323730388,80233600,AAPL
2018-05-24,44.33108901977539,44.49366441518397,43.873997617810524,44.47717318699425,92936000,AAPL
2018-05-25,44.432411193847656,44.68451813500634,44.21328671319679,44.34994425694681,69844000,AAPL
2018-05-29,44.27219772338867,44.47247254778096,44.02951378995011,44.20151587497822,90056400,AAPL
2018-05-30,44.17793655395508,44.29574438476563,44.00829298997112,44.2297722871285,74762000,AAPL
2018-05-31,44.02950668334961,44.34994419353032,43.85750822129398,44.11197362013253,109931200,AAPL
2018-06-01,44.82352828979492,44.82823801484715,44.23684395189632,44.293393009412675,93770000,AAPL
2018-06-04,45.19814682006836,45.57277480962884,45.08505232411239,45.15337927504996,105064800,AAPL
2018-06-05,45.54686737060547,45.69530640222667,45.32303318949462,45.49032190729074,86264000,AAPL
2018-06-06,45.70473098754883,45.72829399486384,45.219363236624766,45.622267652366574,83734400,AAPL
2018-06-07,45.582210540771484,45.756563841147845,45.3183185372882,45.74242747573462,85388800,AAPL
2018-06-08,45.16753005981445,45.23821549056052,44.71279347355301,45.04265402342088,106627200,AAPL
2018-06-11,45.05679702758789,45.231153969750345,44.81647156094477,45.085073361177756,73234000,AAPL
2018-06-12,45.30418395996094,45.381937568012425,45.0379370834704,45.09448614256514,67644400,AAPL
