Date,Close,High,Low,Open,Volume,Ticker
2018-01-02,78.69992065429688,79.0295544003833,78.28788196460778,78.8647375273401,22483800,MSFT
2018-01-03,79.06616973876953,79.21267670959426,78.71822616181606,78.80063109352733,26061400,MSFT
2018-01-04,79.76207733154297,80.2656863963979,79.26762670036851,79.28593658189139,21912000,MSFT
2018-01-05,80.75094604492188,80.95238958966628,80.05505206830534,80.26565404303865,23407100,MSFT
2018-01-08,80.83336639404297,81.10806345948694,80.21072576676166,80.76011291181304,22113000,MSFT
2018-01-09,80.7784423828125,81.24542467261705,80.44880864716666,81.17217117895406,19484300,MSFT
2018-01-10,80.41213989257812,80.7509318844044,80.03672815888837,80.4487666202756,18652200,MSFT
2018-01-11,80.65023803710938,80.69601622319637,79.88109046098184,80.69601622319637,17808900,MSFT
2018-01-12,82.0420150756836,82.20683190606695,80.98901904744741,81.19046261634222,24271500,MSFT
2018-01-16,80.89744567871094,83.13162755045599,80.58612891866001,82.49982861456591,36599700,MSFT
2018-01-17,82.5364761352539,82.66466624354001,81.26372649881547,81.56589189084856,25621200,MSFT
2018-01-18,82.49984741210938,83.02176626498765,82.09696721823776,82.22515732344738,24159700,MSFT
2018-01-19,82.40827178955078,82.96681730165793,82.0969550048803,82.53646187568988,36875000,MSFT
2018-01-22,83.88245391845703,83.89161234794997,82.17019086668896,82.40826113266152,23601600,MSFT
2018-01-23,84.14798736572266,84.51424767896594,83.81835378238712,84.14798736572266,23412800,MSFT
2018-01-24,84.07476043701172,85.54895359829072,83.85500697405287,84.74318624355053,33277500,MSFT
2018-01-25,84.54174041748047,85.37497605977458,84.17547999836634,84.66993051629495,26383200,MSFT
2018-01-26,86.12581634521484,86.12581634521484,84.77066172550174,85.26511229837129,29172200,MSFT
2018-01-29,85.99763488769531,87.39857482557638,85.81450813227687,87.11472625892641,31569900,MSFT
2018-01-30,84.91717529296875,85.75957658095382,84.33116125792421,85.42994281301148,38635100,MSFT
2018-01-31,86.99567413330078,87.35277611257865,85.62220283274401,85.84195628479893,48756300,MSFT
2018-02-01,86.30892944335938,87.96624907031571,85.6862889062198,86.79422146766136,47227900,MSFT
2018-02-02,84.03815460205078,86.04342553468979,83.78177433384529,85.74126008180258,47867800,MSFT
2018-02-05,80.57698822021484,85.374979653657,80.57698822021484,82.92104382388061,51031500,MSFT
2018-02-06,83.62606048583984,83.76340896306118,78.05892383102692,79.5605846807571,67998600,MSFT
2018-02-07,82.0511703491211,84.02896525177215,81.67575153320365,82.8569376078551,41107600,MSFT
