Date,ratio,ma,diff,z,p1_change,position,strategy_return
2020-05-13,0.7657772115751952,0.8077340131741002,-0.041956801598905025,-0.8508367710440478,-2.9389844971862034,1,-2.9389844971862034
2020-05-14,0.7812417273595771,0.8043817456149439,-0.023140018255366823,-0.42056908407748256,4.46530855256877,0,4.46530855256877
2020-05-15,0.8188321413719113,0.8027933504913053,0.016038790880606002,0.42824556537084413,-0.5686985289656277,0,-0.0
2020-05-18,0.781702978409603,0.7979989837806483,-0.016296005371045252,-0.15687940627168775,0.719556059333315,0,0.0
2020-05-19,0.81312194250164,0.7964935314428178,0.01662841105882229,0.6676758523176546,1.6120188050109618,0,0.0
2020-05-20,0.8005683042258123,0.793664558214181,0.00690374601163124,0.5340902274516158,1.6585508359461487,0,0.0
2020-05-21,0.8020261697261163,0.7904188166196076,0.011607353106508733,0.8137771542373734,-3.0856497297443553,0,-0.0
2020-05-22,0.8024558700107164,0.7882550264000437,0.014200843610672642,0.9828385346282542,0.9515034374155906,0,0.0
2020-05-26,0.7803996182917716,0.7847215098192473,-0.004321891527475641,0.5383453269822694,-3.5889063040623004,0,-0.0
2020-05-27,0.761403085776697,0.7805931775869597,-0.019190091810262655,0.1343772610919178,-0.8460179730409245,0,-0.0
2020-05-28,0.7582505462982757,0.7796144957466857,-0.021363949448410025,0.030988992182565563,-1.8960939859209214,0,-0.0
2020-05-29,0.7614370944150128,0.7795707985767905,-0.01813370416177762,0.10004931917515826,3.9814408422237824,0,0.0
2020-06-01,0.7699792405266281,0.7803266321754756,-0.01034739164884746,0.3336112538322738,-0.31598173114509853,0,-0.0
2020-06-02,0.7241807889898354,0.776785678202706,-0.052604889212870654,-1.2803782728940805,-0.16781680178149516,0,-0.0
2020-06-03,0.7121222705767813,0.7739130721056219,-0.06179080152884053,-1.5349279331082328,-1.512890099813402,0,-0.0
2020-06-04,0.6948281115359997,0.7708024941216184,-0.07597438258561873,-1.9122265382389887,-0.18964247105861531,0,-0.0
2020-06-05,0.6811620400637324,0.7671418818953708,-0.08597984183163843,-2.0438327723467222,0.8930218439432869,0,0.0
2020-06-08,0.6585227767987822,0.7622783219321946,-0.10375554513341234,-2.2385887961765145,-0.24481592684285625,0,-0.0
2020-06-09,0.7136942802779209,0.7583222689829789,-0.04462798870505802,-0.5024628051932057,6.456481197150921,0,0.0
2020-06-10,0.7169185637547579,0.7549312381243383,-0.038012674369580335,-0.2961087750387508,1.8620309424108417,0,0.0
2020-06-11,0.7142370589070169,0.7523542304909294,-0.03811717158391248,-0.3051706708400663,-8.025760629998846,0,-0.0
2020-06-12,0.712943007480239,0.7489392944969626,-0.03599628701672364,-0.22614478330384055,1.2682153051743361,0,0.0
2020-06-15,0.7189681031515647,0.7439460925859451,-0.024977989434380454,0.15284157245578558,2.205608047057539,0,0.0
2020-06-16,0.6910382319937942,0.7394128552651547,-0.04837462327136044,-0.49544580394563204,-0.40234312266874683,0,-0.0
2020-06-17,0.688947673922256,0.7332041418361854,-0.044256467913929454,-0.29943962191719614,0.16525918858039113,0,0.0
2020-06-18,0.682658519763866,0.7273086526130883,-0.04465013284922226,-0.24208075965727716,-0.934919025968961,0,-0.0
2020-06-19,0.6936208658255107,0.7218883874180579,-0.028267521592547196,0.394083488983169,0.3515888665619693,0,0.0
2020-06-22,0.6978852261905757,0.7166598552270509,-0.0187746290364752,0.8667066372961387,0.9773165844932263,0,0.0
2020-06-23,0.6863780402557549,0.7119587763252502,-0.02558073606949529,0.6737343570507466,-1.4061297784291993,0,-0.0
2020-06-24,0.6676059550442401,0.7072689197886273,-0.03966296474438713,0.1425838374238627,-2.963515908643688,0,-0.0
2020-06-25,0.6630833995857975,0.7025105624530033,-0.03942716286720571,0.1946735951502098,-0.878028421133259,0,-0.0
2020-06-26,0.6465480845687576,0.6967661119606905,-0.05021802739193293,-0.20628229016898336,-3.523978086463253,0,-0.0
2020-06-29,0.6416539469511677,0.6903498472819176,-0.048695900330749886,-0.05767832192953598,0.3592820572016153,0,0.0
2020-06-30,0.6551946833411642,0.686900541999484,-0.031705858658319874,0.6949418906968148,4.634053078008571,0,0.0
2020-07-01,0.6652508530693605,0.684556971124113,-0.019306118054752464,1.152155936739548,-0.05702105863685247,0,-0.0
2020-07-02,0.6471492799656027,0.6821730295455931,-0.03502374957999044,0.3541720843807188,-0.45645049469178467,0,-0.0
2020-07-06,0.6527948040882047,0.6807546677468167,-0.027959863658612027,0.6377901115851308,2.0252223351180154,0,0.0
2020-07-07,0.6525263897471494,0.6804548483942351,-0.027928458647085708,0.7906816796902044,-0.8801520735450707,0,-0.0
2020-07-08,0.6489014726902128,0.6772152080148497,-0.02831373532463688,0.674643938950715,0.9446438638148091,0,0.0
2020-07-09,0.6975044909182105,0.6762445043730223,0.021259986545188236,3.3777366549337327,7.168253779677425,-1,0.0
2020-07-10,0.6861392775039205,0.6748396153028675,0.01129966220105294,2.2164591471807804,-2.410054652235305,-1,2.410054652235305
2020-07-13,0.6665224178424582,0.6725185858209783,-0.005996167978520095,1.1507493812287857,-4.098068847092429,-1,4.098068847092429
2020-07-14,0.6728412845399118,0.6702122448903958,0.0026290396495159962,1.4424827408235794,2.108604338305198,-1,-2.108604338305198
2020-07-15,0.6792148140337938,0.6696210739923958,0.009593740041398013,1.5790600923714595,1.1330389584315093,-1,-1.1330389584315093
2020-07-16,0.6840378801657471,0.6693755843045703,0.014662295861176733,1.6001972665889639,-0.7589482878288978,-1,0.7589482878288978
2020-07-17,0.677876687608464,0.6691364926968002,0.008740194911663779,1.20125265277216,0.21850464417876303,-1,-0.21850464417876303
2020-07-20,0.7005416982650345,0.6694825343187765,0.031059163946258073,1.8719940992110888,4.396798925674816,-1,-4.396798925674816
2020-07-21,0.701407790615931,0.6696586625400442,0.0317491280758867,1.656218153829116,-0.8005553285798106,-1,0.8005553285798106
2020-07-22,0.7579693605494332,0.6732382285547281,0.08473113199470506,2.6821733391645086,8.40351037811815,-1,-8.40351037811815
2020-07-23,0.7546140377310933,0.6775886326890708,0.07702540504202249,2.0539507173339153,-3.59281629359105,-1,3.59281629359105
2020-07-24,0.8868520369115576,0.6887770645553588,0.19807497235619875,3.256168468526008,16.50159792078827,-1,-16.50159792078827
2020-07-27,0.8451327512224226,0.6987062978880421,0.14642645333438054,1.9944367479362235,-0.6195969678983837,-1,0.6195969678983837
2020-07-28,0.839792133446711,0.7086132072128192,0.13117892623389182,1.551704472695302,-1.9718726783831353,-1,1.9718726783831353
2020-07-29,0.9290711913226914,0.7223070326118955,0.2067641587107959,2.210202148422637,12.542516862868824,-1,-12.542516862868824
2020-07-30,0.8286992779120248,0.7304794538540287,0.09821982405799612,0.6834641904488629,2.7730328714720143,-1,-2.7730328714720143
2020-07-31,0.8328154002950864,0.7397627598705029,0.0930526404245835,0.5422971598723767,-0.984650477129867,-1,0.984650477129867
2020-08-03,0.8050573836043479,0.74737588884631,0.057681494758037855,-0.005935408733627185,0.30995462072016533,0,-0.30995462072016533
2020-08-04,0.8706435749245007,0.7582817481051777,0.11236182681932305,0.6982966279802186,9.488866898839166,0,0.0
2020-08-05,0.869957797319456,0.7693345643366397,0.10062323298281628,0.45162671522587033,0.3174936972714759,0,0.0
2020-08-06,0.8868619535093357,0.7788024374661962,0.10805951604313957,0.5048101235640882,1.6410755666911525,0,0.0
2020-08-07,0.8903656184627355,0.7890137545141368,0.10135186394859874,0.33757292298429087,-2.1450820320497943,0,-0.0
2020-08-10,0.8783128126221196,0.7996032742531198,0.07870953836899974,-0.10101141178801128,-3.0760172743522274,0,-0.0
2020-08-11,0.8024336554673476,0.8060828927994917,-0.003649237332144173,-1.4876032410947622,-6.517510639081481,0,-0.0
2020-08-12,0.8104124243512218,0.8126427733153632,-0.0022303489641413154,-1.4332638035830538,7.4531784100432485,0,0.0
2020-08-13,0.8197070218472754,0.8194262303994394,0.00028079144783599297,-1.357887476303861,-0.9320957108968408,0,-0.0
2020-08-14,0.8119359256492004,0.8261291923014763,-0.014193266652275938,-1.534708549005381,-0.6598158727956882,0,-0.0
2020-08-17,0.8345678985640705,0.8328305023164282,0.0017373962476423532,-1.2258877239769583,1.377607718507079,0,0.0
2020-08-18,0.8279793837129723,0.8391590819712802,-0.01117969825830789,-1.3437627106415029,-0.9220996405242543,0,-0.0
2020-08-19,0.8295302176849638,0.8427371248280568,-0.013206907143093027,-1.2439680363242462,-0.6980251024446549,0,-0.0
2020-08-20,0.8496239088202674,0.8474876183825154,0.0021362904377519865,-0.9454201891208217,2.071772574973929,0,0.0
2020-08-21,0.8424843367840865,0.8452692333761419,-0.002784896592055386,-0.9405658658113261,1.2564950558258348,0,0.0
2020-08-24,0.8141792013965395,0.8437215558848479,-0.02954235448830833,-1.219921408568019,-0.8710127058871531,0,-0.0
2020-08-25,0.8459331507489842,0.8440286067499615,0.0019045439990227342,-0.6641810275609528,3.9359612072662475,0,0.0
2020-08-26,0.8420466756267396,0.8396773809651638,0.0023692946615758714,-0.6139215785406686,-0.3821677323521788,0,-0.0
2020-08-27,0.8204565987660846,0.8392652470078668,-0.01880864824178219,-0.9291063490255334,-2.580787814396568,0,-0.0
2020-08-28,0.822142516209021,0.8387316028035636,-0.016589086594542612,-0.8002830423581011,2.08830541320999,0,0.0
2020-08-31,0.8661921366888499,0.8417883404577886,0.02440379623106126,0.06841254693960729,6.160136125159532,0,0.0
2020-09-01,0.8581944699657573,0.8411658852098514,0.017028584755905962,0.016283964582279042,1.4974681952449664,0,0.0
2020-09-02,0.8275367189049403,0.8390448312891257,-0.011508112384185365,-0.5696838603148637,-2.12627367973941,0,-0.0
2020-09-03,0.8009847981676094,0.8347509735220393,-0.03376617535442994,-1.1408259226933213,-8.51252516211829,0,-0.0
2020-09-04,0.7989983025806779,0.8301826077279365,-0.031184305147258562,-1.161172164835003,-0.642111428904979,0,-0.0
2020-09-08,0.8099544224457146,0.8267646882191162,-0.01681026577340161,-0.6039368388121401,-4.048286316721727,0,-0.0
2020-09-09,0.811672053314584,0.8272266081114781,-0.015554554796894049,-0.47811161299141325,4.092008032533467,0,0.0
2020-09-10,0.7936352429418899,0.8263877490410115,-0.032752506099121614,-1.4385397177862862,-3.5770970262221646,0,-0.0
2020-09-11,0.7604788339346232,0.8234263396453787,-0.06294750571075547,-2.5441489411138187,-3.3426271294418775,1,-0.0
2020-09-14,0.7757454496554145,0.8216168158456896,-0.0458713661902751,-1.4912914148854863,2.043496545485146,1,2.043496545485146
2020-09-15,0.7649669320712732,0.8181367675210496,-0.05316983544977638,-1.6089899184791736,1.3222063660097705,1,1.3222063660097705
2020-09-16,0.7560674002922845,0.8145411683500152,-0.058473768057730746,-1.6141087144272825,-2.8759617816922156,1,-2.8759617816922156
2020-09-17,0.7528792849360544,0.8107086217125697,-0.05782933677651536,-1.4121867349406003,-0.14349152765033013,1,-0.14349152765033013
2020-09-18,0.7648423402533585,0.8064695432842243,-0.041627203030865756,-0.6959511217009119,-2.1162673834078105,1,-2.1162673834078105
2020-09-21,0.7868233768928488,0.8036864952896625,-0.01686311839681376,0.32537739602227445,4.017085445043778,0,4.017085445043778
2020-09-22,0.7713066165806445,0.8015428660488677,-0.03023624946822323,-0.2159458533009276,-0.3079362145831266,0,-0.0
2020-09-23,0.7636286908581157,0.7974276430543243,-0.033798952196208654,-0.29728273277910056,-3.8223857245283765,0,-0.0
2020-09-24,0.763579342107457,0.7935042763783602,-0.029924934270903147,-0.07039014297115863,1.4585792706103051,0,0.0
2020-09-25,0.7702782169200751,0.7909953572860597,-0.0207171403659846,0.33671670091740663,2.9543627971320596,0,0.0
2020-09-28,0.7580086358649831,0.7877886632688578,-0.029780027403874643,-0.031349294105367624,1.8191209873840375,0,0.0
2020-09-29,0.7870901510376379,0.7838335639862972,0.003256587051340687,1.6337351299785148,2.8812194129494095,-1,0.0
2020-09-30,0.7871958446322593,0.7802836327196223,0.006912211912637023,1.9454575365139637,0.26904883176581684,-1,-0.26904883176581684
2020-10-01,0.8022082061473225,0.7790172070817414,0.023190999065581086,2.323688681899945,3.5004303224287048,-1,-3.5004303224287048
2020-10-02,0.8004030947127002,0.7789881219089959,0.021414972803704302,1.899920856422166,-3.605936291049805,-1,3.605936291049805
2020-10-05,0.8076454810745859,0.7794204808336913,0.028225000240894582,1.8504208462614378,5.317846346984467,-1,-5.317846346984467
2020-10-06,0.7984823664462931,0.7788468780337203,0.019635488412572788,1.3956762185818679,-1.9384772366413228,-1,1.9384772366413228
2020-10-07,0.7961274568260455,0.7780696482092934,0.018057808616752102,1.2309327824827163,2.616002600207379,-1,-2.616002600207379
2020-10-08,0.798955309106354,0.7783356515175165,0.020619657588837548,1.184757992356179,-0.20763675176667107,-1,0.20763675176667107
2020-10-09,0.7519129383680465,0.7779073567391878,-0.025994418371141248,-0.36200871715589755,-3.9417449750371314,0,3.9417449750371314
2020-10-12,0.7517238934517361,0.7767062789290038,-0.02498238547726772,-0.3727105566157074,1.4320125911637005,0,0.0
2020-10-13,0.7559584423109814,0.7762558544409892,-0.020297412130007797,-0.28228852316112707,1.174514002866922,0,0.0
2020-10-14,0.7325647101737649,0.7750807199350632,-0.04251600976129832,-1.1610540822421704,-1.2546900916278858,0,-0.0
2020-10-15,0.7304811266824558,0.7739608120223833,-0.04347968533992752,-1.2793447209745499,-1.2825102040095238,0,-0.0
2020-10-16,0.7282835702487068,0.7721328735221507,-0.04384930327344383,-1.2821721965469899,0.04811850938164497,0,0.0
